COMMSAT1.UTCGregorian      COMMSAT1.Earth.TA         COMMSAT1.Earth.Latitude   COMMSAT1.Earth.Longitude   COMMSAT1.Earth.RMAG       COMMSAT1.Earth.Altitude   COMMSAT2.Earth.TA         COMMSAT2.Earth.Latitude   COMMSAT2.Earth.Longitude   COMMSAT2.Earth.RMAG       COMMSAT3.Earth.TA         COMMSAT3.Earth.Latitude   COMMSAT3.Earth.Longitude   COMMSAT3.Earth.RMAG       
01 Jan 2000 15:14:28.000   274.6524202189421         22.14646522937126         105.5613263741055          42164.48308424561         35789.37866264645         283.7401501349869         -28.27080853276124        112.3332746418273          42164.79063409034         323.296222103009          5.589486010213807         111.1431703881166          42164.73286658277         
01 Jan 2000 15:19:28.000   274.9778139795488         22.58676993524375         105.5768523197539          42164.45881356156         35789.46982692246         285.9517799451318         -28.03395722839025        112.4755404342016          42164.78067505452         323.3260574847789         4.970255368216026         110.9845052085049          42164.71895445594         
01 Jan 2000 15:19:28.000   274.9778139795488         22.58676993524375         105.5768523197539          42164.45881356156         35789.46982692246         285.9517799451318         -28.03395722839025        112.4755404342016          42164.78067505452         323.3260574847789         4.970255368216026         110.9845052085049          42164.71895445594         
01 Jan 2000 15:24:28.000   275.3215508324994         23.01704042533467         105.6004113400084          42164.43417462577         35789.55971257549         288.1243108997788         -27.78306253477962        112.6115053509806          42164.77052642827         323.3531656498719         4.349219811644854         110.8237860251755          42164.70472488625         
01 Jan 2000 15:24:28.000   275.3215508324994         23.01704042533467         105.6004113400084          42164.43417462577         35789.55971257549         288.1243108997788         -27.78306253477962        112.6115053509806          42164.77052642827         323.3531656498719         4.349219811644854         110.8237860251755          42164.70472488625         
01 Jan 2000 15:29:28.000   275.6842220293023         23.43699913633512         105.6320331072948          42164.40918344164         35789.64811637943         290.2509839629934         -27.51833615620571        112.7409098931312          42164.7601905187          323.3778637883262         3.726608490939165         110.6612689400572          42164.69018363385         
01 Jan 2000 15:29:28.000   275.6842220293023         23.43699913633512         105.6320331072948          42164.40918344164         35789.64811637943         290.2509839629934         -27.51833615620571        112.7409098931312          42164.7601905187          323.3778637883262         3.726608490939165         110.6612689400572          42164.69018363385         
01 Jan 2000 15:34:28.000   276.0664215921771         23.84636948783631         105.6717307588163          42164.38385613936         35789.73483739157         292.325914319484          -27.23999822951976        112.8635150698758          42164.74966959227         323.4004679545191         3.102649652035311         110.4972109934398          42164.67533677918         
01 Jan 2000 15:34:28.000   276.0664215921771         23.84636948783631         105.6717307588163          42164.38385613936         35789.73483739157         292.325914319484          -27.23999822951976        112.8635150698758          42164.74966959227         323.4004679545191         3.102649652035311         110.4972109934398          42164.67533677918         
01 Jan 2000 15:39:28.000   276.468744876344          24.24487628878775         105.7195002492157          42164.35820896072         35789.81967735291         294.3441372281256         -26.94827670421856        112.979102648823           42164.73896587924         323.4212936894316         2.477570761614398         110.3318700127646          42164.66019072205         
01 Jan 2000 15:39:28.000   276.468744876344          24.24487628878775         105.7195002492157          42164.35820896072         35789.81967735291         294.3441372281256         -26.94827670421856        112.979102648823           42164.73896587924         323.4212936894316         2.477570761614398         110.3318700127646          42164.66019072205         
01 Jan 2000 15:44:28.000   276.8917868868507         24.63224617028275         105.775319731107           42164.33225824377         35789.90244108377         296.3016192868067         -26.64340672341688        113.087475296536           42164.72808157829         323.4406566321966         1.851598634718361         110.1655044690196          42164.64475218034         
01 Jan 2000 15:44:28.000   276.8917868868507         24.63224617028275         105.775319731107           42164.33225824377         35789.90244108377         296.3016192868067         -26.64340672341688        113.087475296536           42164.72808157829         323.4406566321966         1.851598634718361         110.1655044690196          42164.64475218034         
01 Jan 2000 15:49:28.000   277.3361403521007         25.00820804404637         105.8391489702807          42164.30602040778         35789.98293687378         298.1952392118818         -26.32563000941825        113.1884566147061          42164.71701886155         323.4588731061828         1.224959564311193         109.9983733394671          42164.6290281882          
01 Jan 2000 15:49:28.000   277.3361403521007         25.00820804404637         105.8391489702807          42164.30602040778         35789.98293687378         298.1952392118818         -26.32563000941825        113.1884566147061          42164.71701886155         323.4588731061828         1.224959564311193         109.9983733394671          42164.6290281882          
